episode_id,scene,seed,snapshot_id,method,budget,roi_pixels,selected_tiles,enhanced_quality,background_quality,charged_bytes,tile_payload_bytes,critical_tile_payload_bytes,critical_tile_payload_fraction,critical_region_pixels,critical_boundary_edge_pixels,eligible_boundary_edge_pixels,critical_boundary_high_quality_coverage,eligible_boundary_high_quality_coverage,critical_region_mse,critical_region_psnr_db,eligible_boundary_mse,eligible_boundary_psnr_db,tcobr_eligible,tcobr_recalled,tcobr,reconstruction_sha256
m6a_v3_formal_s2_seed630203,S2,630203,3,command_conditioned_risk_roi,medium,11,1,95,65,33301,32893,0,0.0,0,0,0,,,,,,,0,0,,e4c7df290c7f7f729a39eccb3aa0d8ada1724bf5ecc31871161d2d5f1dcb09bc
m6a_v3_formal_s2_seed630203,S2,630203,3,command_conditioned_risk_roi,high,11,1,95,65,33301,32893,0,0.0,0,0,0,,,,,,,0,0,,e4c7df290c7f7f729a39eccb3aa0d8ada1724bf5ecc31871161d2d5f1dcb09bc
m6a_v3_formal_s3_seed630300,S3,630300,0,state_only_risk_roi,severe,9,1,35,5,31427,31032,0,0.0,0,0,0,,,,,,,0,0,,b9a5f8c3c554b57841abc21e275d98d462a09488c63e93dd1c2dc3eb51d8135b
m6a_v3_formal_s3_seed630300,S3,630300,0,state_only_risk_roi,low,9,1,55,25,32274,31879,0,0.0,0,0,0,,,,,,,0,0,,5db7ea202f87e723ef8c06fe57f236e3039be364708f33891a6c37c16d0fcd05
m6a_v3_formal_s3_seed630300,S3,630300,0,state_only_risk_roi,medium,9,1,75,45,32998,32603,0,0.0,0,0,0,,,,,,,0,0,,dda494d53d1b4d78996421a1d75304e9a0eec137ea50b8796dd6a35b90454034
m6a_v3_formal_s3_seed630300,S3,630300,0,state_only_risk_roi,high,9,1,95,65,33832,33437,0,0.0,0,0,0,,,,,,,0,0,,e0f80ea36fc59a4bad903396af51467504ead7a67c4cfdb9527a7f346e74f677
m6a_v3_formal_s3_seed630300,S3,630300,0,command_conditioned_risk_roi,severe,9,1,35,5,31436,31032,0,0.0,0,0,0,,,,,,,0,0,,b9a5f8c3c554b57841abc21e275d98d462a09488c63e93dd1c2dc3eb51d8135b
m6a_v3_formal_s3_seed630300,S3,630300,0,command_conditioned_risk_roi,low,9,1,55,25,32283,31879,0,0.0,0,0,0,,,,,,,0,0,,5db7ea202f87e723ef8c06fe57f236e3039be364708f33891a6c37c16d0fcd05
m6a_v3_formal_s3_seed630300,S3,630300,0,command_conditioned_risk_roi,medium,9,1,75,45,33007,32603,0,0.0,0,0,0,,,,,,,0,0,,dda494d53d1b4d78996421a1d75304e9a0eec137ea50b8796dd6a35b90454034
m6a_v3_formal_s3_seed630300,S3,630300,0,command_conditioned_risk_roi,high,9,1,95,65,33841,33437,0,0.0,0,0,0,,,,,,,0,0,,e0f80ea36fc59a4bad903396af51467504ead7a67c4cfdb9527a7f346e74f677
m6a_v3_formal_s3_seed630300,S3,630300,1,state_only_risk_roi,severe,10,1,35,5,31399,31002,0,0.0,0,0,0,,,,,,,0,0,,c7c0794b37006f2c4d0d394a1c74c5c30be7935090bf06a42c4a758ba375d265
m6a_v3_formal_s3_seed630300,S3,630300,1,state_only_risk_roi,low,10,1,55,25,32286,31889,0,0.0,0,0,0,,,,,,,0,0,,8c64af45dd591089743c3a9dd4c1ff3cb8edc0b0bd80b534ced273a53843752b
m6a_v3_formal_s3_seed630300,S3,630300,1,state_only_risk_roi,medium,10,1,75,45,33007,32610,0,0.0,0,0,0,,,,,,,0,0,,12e67ec1b97ca7ab48c3c2bf962beb82ff47322f7ac84174b0b40236f2faef9b
m6a_v3_formal_s3_seed630300,S3,630300,1,state_only_risk_roi,high,10,1,95,65,33827,33430,0,0.0,0,0,0,,,,,,,0,0,,f032e827c046f3ba5ab0ed6a1c115ba6a9f56cf82354881c4e76f2b4bc1e1f47
m6a_v3_formal_s3_seed630300,S3,630300,1,command_conditioned_risk_roi,severe,11,1,35,5,31410,31002,0,0.0,0,0,0,,,,,,,0,0,,c7c0794b37006f2c4d0d394a1c74c5c30be7935090bf06a42c4a758ba375d265
m6a_v3_formal_s3_seed630300,S3,630300,1,command_conditioned_risk_roi,low,11,1,55,25,32297,31889,0,0.0,0,0,0,,,,,,,0,0,,8c64af45dd591089743c3a9dd4c1ff3cb8edc0b0bd80b534ced273a53843752b
m6a_v3_formal_s3_seed630300,S3,630300,1,command_conditioned_risk_roi,medium,11,1,75,45,33018,32610,0,0.0,0,0,0,,,,,,,0,0,,12e67ec1b97ca7ab48c3c2bf962beb82ff47322f7ac84174b0b40236f2faef9b
m6a_v3_formal_s3_seed630300,S3,630300,1,command_conditioned_risk_roi,high,11,1,95,65,33838,33430,0,0.0,0,0,0,,,,,,,0,0,,f032e827c046f3ba5ab0ed6a1c115ba6a9f56cf82354881c4e76f2b4bc1e1f47
m6a_v3_formal_s3_seed630300,S3,630300,2,state_only_risk_roi,severe,9,1,35,5,31405,31010,19412,0.6259916156078684,11280,80,80,0.0375,0.0375,176.18989361702128,25.670993675310392,745.0958333333333,19.408682260911824,1,1,1.0,8142e31d2226f1a18a61c937df445c07b68bdaa26a104989b4798a85b62c2486
m6a_v3_formal_s3_seed630300,S3,630300,2,state_only_risk_roi,low,9,1,55,25,32064,31669,19838,0.6264170008525688,11280,80,80,0.0375,0.0375,24.41164302600473,34.25483350270306,245.36666666666667,24.232647978559335,1,1,1.0,50b5e31d59bdb82223835252f670f018d688e3d9ce6c1cc9fb1a6697456ea7aa
m6a_v3_formal_s3_seed630300,S3,630300,2,state_only_risk_roi,medium,9,1,95,65,32998,32603,20423,0.6264147471091618,11280,80,80,0.0375,0.0375,7.447901891252955,39.41046413674444,63.675,30.091114072322576,1,1,1.0,018ca656af42d2026e2affb520d3ec0a6f1d8867ccc7a089c18012ddafcfd63d
m6a_v3_formal_s3_seed630300,S3,630300,2,state_only_risk_roi,high,9,1,95,65,32998,32603,20423,0.6264147471091618,11280,80,80,0.0375,0.0375,7.447901891252955,39.41046413674444,63.675,30.091114072322576,1,1,1.0,018ca656af42d2026e2affb520d3ec0a6f1d8867ccc7a089c18012ddafcfd63d
m6a_v3_formal_s3_seed630300,S3,630300,2,command_conditioned_risk_roi,severe,13,2,35,5,31446,31034,19436,0.6262808532577173,11280,80,80,0.125,0.125,171.8630023640662,25.778979664292734,645.725,20.03032759916822,1,1,1.0,f493d5c80393794c7735c59c257cf9d1f582380df9edf509f2fa75169e7f946c
m6a_v3_formal_s3_seed630300,S3,630300,2,command_conditioned_risk_roi,low,13,2,55,25,32105,31693,19862,0.6266999021866028,11280,80,80,0.125,0.125,23.753959810874704,34.3734434351063,210.85416666666666,24.890981733853614,1,1,1.0,3ca68fdaf6df05ff3d9b010a4cb0b4f85399f041b69fc57d31482210648cac10
m6a_v3_formal_s3_seed630300,S3,630300,2,command_conditioned_risk_roi,medium,13,2,95,65,33112,32700,20520,0.6275229357798165,11280,80,80,0.125,0.125,7.169946808510638,39.57564427076819,55.5125,30.68689574686178,1,1,1.0,60e1f4616b09877d17bf36ba10a17f96d15636a77ba77051bd6a15360d5eca9a
m6a_v3_formal_s3_seed630300,S3,630300,2,command_conditioned_risk_roi,high,13,2,95,65,33112,32700,20520,0.6275229357798165,11280,80,80,0.125,0.125,7.169946808510638,39.57564427076819,55.5125,30.68689574686178,1,1,1.0,60e1f4616b09877d17bf36ba10a17f96d15636a77ba77051bd6a15360d5eca9a
m6a_v3_formal_s3_seed630300,S3,630300,3,state_only_risk_roi,severe,7,1,35,5,31382,30991,11599,0.374269949340131,6600,9,0,0.0,,190.37515151515152,25.33470098878805,,,0,0,,b5c70425c48edcf36a3040cd77e306fe725a5330c324c0e4bbdf1dcf8473987b
m6a_v3_formal_s3_seed630300,S3,630300,3,state_only_risk_roi,low,7,1,55,25,31986,31595,11758,0.3721474916917234,6600,9,0,0.0,,23.958636363636362,34.33618264871889,,,0,0,,3f8c83a18bba224c6e022e3644be70376e33c7e99e063909c13b7eb505303e5d
m6a_v3_formal_s3_seed630300,S3,630300,3,state_only_risk_roi,medium,7,1,95,65,33102,32711,11979,0.3662070863012442,6600,9,0,0.0,,6.668989898989899,39.8902030124147,,,0,0,,2befb36ced3ad19bdc1f297628f97a07e4e6fb0e23fd269eae1457c2d6bb15e7
m6a_v3_formal_s3_seed630300,S3,630300,3,state_only_risk_roi,high,7,1,95,65,33102,32711,11979,0.3662070863012442,6600,9,0,0.0,,6.668989898989899,39.8902030124147,,,0,0,,2befb36ced3ad19bdc1f297628f97a07e4e6fb0e23fd269eae1457c2d6bb15e7
m6a_v3_formal_s3_seed630300,S3,630300,3,command_conditioned_risk_roi,severe,11,1,35,5,31399,30991,11599,0.374269949340131,6600,9,0,0.0,,190.37515151515152,25.33470098878805,,,0,0,,b5c70425c48edcf36a3040cd77e306fe725a5330c324c0e4bbdf1dcf8473987b
m6a_v3_formal_s3_seed630300,S3,630300,3,command_conditioned_risk_roi,low,11,1,55,25,32003,31595,11758,0.3721474916917234,6600,9,0,0.0,,23.958636363636362,34.33618264871889,,,0,0,,3f8c83a18bba224c6e022e3644be70376e33c7e99e063909c13b7eb505303e5d
m6a_v3_formal_s3_seed630300,S3,630300,3,command_conditioned_risk_roi,medium,11,1,95,65,33119,32711,11979,0.3662070863012442,6600,9,0,0.0,,6.668989898989899,39.8902030124147,,,0,0,,2befb36ced3ad19bdc1f297628f97a07e4e6fb0e23fd269eae1457c2d6bb15e7
m6a_v3_formal_s3_seed630300,S3,630300,3,command_conditioned_risk_roi,high,11,1,95,65,33119,32711,11979,0.3662070863012442,6600,9,0,0.0,,6.668989898989899,39.8902030124147,,,0,0,,2befb36ced3ad19bdc1f297628f97a07e4e6fb0e23fd269eae1457c2d6bb15e7
m6a_v3_formal_s3_seed630301,S3,630301,0,state_only_risk_roi,severe,9,1,35,5,31428,31033,0,0.0,0,0,0,,,,,,,0,0,,2aa4a16405147b81ee38d938f192077f7c64dd0abecdeffbcce863e97ee5dc1b
m6a_v3_formal_s3_seed630301,S3,630301,0,state_only_risk_roi,low,9,1,55,25,32277,31882,0,0.0,0,0,0,,,,,,,0,0,,b9f6f8d24676d708a7a04a07e8eb5f429cd9dea94ea0e88888400f4bde652e7b
m6a_v3_formal_s3_seed630301,S3,630301,0,state_only_risk_roi,medium,9,1,75,45,32997,32602,0,0.0,0,0,0,,,,,,,0,0,,cc2a4a01b8f3f55ac7fe8f297867c25ad068123862bc2b34b712bb0b36f8ede1
m6a_v3_formal_s3_seed630301,S3,630301,0,state_only_risk_roi,high,9,1,95,65,33835,33440,0,0.0,0,0,0,,,,,,,0,0,,729e235bd204dfed2cfc1d960f091b366b77889e612b4678d7cac434b7f25d5c
m6a_v3_formal_s3_seed630301,S3,630301,0,command_conditioned_risk_roi,severe,9,1,35,5,31437,31033,0,0.0,0,0,0,,,,,,,0,0,,2aa4a16405147b81ee38d938f192077f7c64dd0abecdeffbcce863e97ee5dc1b
m6a_v3_formal_s3_seed630301,S3,630301,0,command_conditioned_risk_roi,low,9,1,55,25,32286,31882,0,0.0,0,0,0,,,,,,,0,0,,b9f6f8d24676d708a7a04a07e8eb5f429cd9dea94ea0e88888400f4bde652e7b
m6a_v3_formal_s3_seed630301,S3,630301,0,command_conditioned_risk_roi,medium,9,1,75,45,33006,32602,0,0.0,0,0,0,,,,,,,0,0,,cc2a4a01b8f3f55ac7fe8f297867c25ad068123862bc2b34b712bb0b36f8ede1
m6a_v3_formal_s3_seed630301,S3,630301,0,command_conditioned_risk_roi,high,9,1,95,65,33844,33440,0,0.0,0,0,0,,,,,,,0,0,,729e235bd204dfed2cfc1d960f091b366b77889e612b4678d7cac434b7f25d5c
m6a_v3_formal_s3_seed630301,S3,630301,1,state_only_risk_roi,severe,10,1,35,5,31398,31001,0,0.0,0,0,0,,,,,,,0,0,,d1e4c6d0aefd5c4a6ff99c808d26e132bc6bc4e81d71a060d8089c05b7eba65e
m6a_v3_formal_s3_seed630301,S3,630301,1,state_only_risk_roi,low,10,1,55,25,32300,31903,0,0.0,0,0,0,,,,,,,0,0,,4d13b0b2be346e889f77d5e90b89f4620454231ecc9fd5f895e061b1a2b69227
m6a_v3_formal_s3_seed630301,S3,630301,1,state_only_risk_roi,medium,10,1,75,45,33008,32611,0,0.0,0,0,0,,,,,,,0,0,,3aa6047c4f0aa9b9212c3c34b8698834daa7b584c7093d29f84db3bad763249d
m6a_v3_formal_s3_seed630301,S3,630301,1,state_only_risk_roi,high,10,1,95,65,33846,33449,0,0.0,0,0,0,,,,,,,0,0,,6efa219efe566841f64c4b5cb889725bc6f994c6354be1934d846164d4f9f764
m6a_v3_formal_s3_seed630301,S3,630301,1,command_conditioned_risk_roi,severe,11,1,35,5,31409,31001,0,0.0,0,0,0,,,,,,,0,0,,d1e4c6d0aefd5c4a6ff99c808d26e132bc6bc4e81d71a060d8089c05b7eba65e
m6a_v3_formal_s3_seed630301,S3,630301,1,command_conditioned_risk_roi,low,11,1,55,25,32311,31903,0,0.0,0,0,0,,,,,,,0,0,,4d13b0b2be346e889f77d5e90b89f4620454231ecc9fd5f895e061b1a2b69227
m6a_v3_formal_s3_seed630301,S3,630301,1,command_conditioned_risk_roi,medium,11,1,75,45,33019,32611,0,0.0,0,0,0,,,,,,,0,0,,3aa6047c4f0aa9b9212c3c34b8698834daa7b584c7093d29f84db3bad763249d
m6a_v3_formal_s3_seed630301,S3,630301,1,command_conditioned_risk_roi,high,11,1,95,65,33857,33449,0,0.0,0,0,0,,,,,,,0,0,,6efa219efe566841f64c4b5cb889725bc6f994c6354be1934d846164d4f9f764
m6a_v3_formal_s3_seed630301,S3,630301,2,state_only_risk_roi,severe,9,1,35,5,31387,30992,23258,0.7504517294785751,11400,77,77,0.0,0.0,167.3633918128655,25.894198921111524,1077.917748917749,17.804947378223666,1,1,1.0,ed64e592a13c95b5a0ba055154b1fe4754d119c5ceb4066eeaf33218f779cbe4
m6a_v3_formal_s3_seed630301,S3,630301,2,state_only_risk_roi,low,9,1,55,25,32016,31621,23722,0.7501976534581449,11400,77,77,0.0,0.0,26.04078947368421,33.97426214348586,246.32467532467533,24.215724418401038,1,1,1.0,519aab53035dcd82c2fc25e3c0d2806539594d4ce42a9bd1bc99b84b55b04965
m6a_v3_formal_s3_seed630301,S3,630301,2,state_only_risk_roi,medium,9,1,95,65,32880,32485,24331,0.7489918423887948,11400,77,77,0.0,0.0,7.543157894736842,39.35527162326666,47.65800865800866,31.349444690367886,1,1,1.0,a0f6d10bf1c0da29dba79832ca3c020d11be3344c37b5a2baebcd92aa8155889
m6a_v3_formal_s3_seed630301,S3,630301,2,state_only_risk_roi,high,9,1,95,65,32880,32485,24331,0.7489918423887948,11400,77,77,0.0,0.0,7.543157894736842,39.35527162326666,47.65800865800866,31.349444690367886,1,1,1.0,a0f6d10bf1c0da29dba79832ca3c020d11be3344c37b5a2baebcd92aa8155889
m6a_v3_formal_s3_seed630301,S3,630301,2,command_conditioned_risk_roi,severe,13,2,35,5,31405,30993,23259,0.7504597812409254,11400,77,77,0.0,0.0,164.0366081871345,25.981395801405405,1077.917748917749,17.804947378223666,1,1,1.0,c623f59ffef3598bc27e09d36e0b5ea07370776fdd8dc73be09a8d4483939849
m6a_v3_formal_s3_seed630301,S3,630301,2,command_conditioned_risk_roi,low,13,2,55,25,32034,31622,23723,0.7502055530959458,11400,77,77,0.0,0.0,26.007923976608186,33.979746738579934,246.32467532467533,24.215724418401038,1,1,1.0,dfe2ac5d7f4c249ebe12f9aad1e4692b27c0766bbed3a976bb99f7af60319a95
m6a_v3_formal_s3_seed630301,S3,630301,2,command_conditioned_risk_roi,medium,13,2,95,65,32909,32497,24343,0.7490845308797736,11400,77,77,0.0,0.0,7.472631578947368,39.39606789982597,47.65800865800866,31.349444690367886,1,1,1.0,1611dd0259df2615abe9dcfa75aee3a4084dc5c0df6a97b3c2591ae23e5d73f7
m6a_v3_formal_s3_seed630301,S3,630301,2,command_conditioned_risk_roi,high,13,2,95,65,32909,32497,24343,0.7490845308797736,11400,77,77,0.0,0.0,7.472631578947368,39.39606789982597,47.65800865800866,31.349444690367886,1,1,1.0,1611dd0259df2615abe9dcfa75aee3a4084dc5c0df6a97b3c2591ae23e5d73f7
m6a_v3_formal_s3_seed630301,S3,630301,3,state_only_risk_roi,severe,7,1,35,5,31379,30988,11596,0.3742093713695624,6120,5,0,0.0,,211.7615468409586,24.872332602000476,,,0,0,,37a08944f9e1c7222e73724caaf1fe609fecf7a7326c82de8bcd274c18e80ad1
m6a_v3_formal_s3_seed630301,S3,630301,3,state_only_risk_roi,low,7,1,55,25,32034,31643,11806,0.3730998957115318,6120,5,0,0.0,,32.496786492374724,33.01239943816134,,,0,0,,9b037fe98a63a8b6fabe9496d496ab1c446782b68a002f52e79559c8376270d5
m6a_v3_formal_s3_seed630301,S3,630301,3,state_only_risk_roi,medium,7,1,95,65,33201,32810,12078,0.3681194757695824,6120,5,0,0.0,,11.341721132897604,37.584013960992614,,,0,0,,69a1cfb81bc9ea22f3dad5c50864feb38a0941a1cc7023833fb94addae8a3f31
m6a_v3_formal_s3_seed630301,S3,630301,3,state_only_risk_roi,high,7,1,95,65,33201,32810,12078,0.3681194757695824,6120,5,0,0.0,,11.341721132897604,37.584013960992614,,,0,0,,69a1cfb81bc9ea22f3dad5c50864feb38a0941a1cc7023833fb94addae8a3f31
m6a_v3_formal_s3_seed630301,S3,630301,3,command_conditioned_risk_roi,severe,11,1,35,5,31396,30988,11596,0.3742093713695624,6120,5,0,0.0,,211.7615468409586,24.872332602000476,,,0,0,,37a08944f9e1c7222e73724caaf1fe609fecf7a7326c82de8bcd274c18e80ad1
m6a_v3_formal_s3_seed630301,S3,630301,3,command_conditioned_risk_roi,low,11,1,55,25,32051,31643,11806,0.3730998957115318,6120,5,0,0.0,,32.496786492374724,33.01239943816134,,,0,0,,9b037fe98a63a8b6fabe9496d496ab1c446782b68a002f52e79559c8376270d5
m6a_v3_formal_s3_seed630301,S3,630301,3,command_conditioned_risk_roi,medium,11,1,95,65,33218,32810,12078,0.3681194757695824,6120,5,0,0.0,,11.341721132897604,37.584013960992614,,,0,0,,69a1cfb81bc9ea22f3dad5c50864feb38a0941a1cc7023833fb94addae8a3f31
m6a_v3_formal_s3_seed630301,S3,630301,3,command_conditioned_risk_roi,high,11,1,95,65,33218,32810,12078,0.3681194757695824,6120,5,0,0.0,,11.341721132897604,37.584013960992614,,,0,0,,69a1cfb81bc9ea22f3dad5c50864feb38a0941a1cc7023833fb94addae8a3f31
m6a_v3_formal_s3_seed630302,S3,630302,0,state_only_risk_roi,severe,9,1,35,5,31428,31033,0,0.0,0,0,0,,,,,,,0,0,,62af7a945eb09bad3435a946357b3b894627538cc81f4592c542e42a8f8f4924
m6a_v3_formal_s3_seed630302,S3,630302,0,state_only_risk_roi,low,9,1,55,25,32273,31878,0,0.0,0,0,0,,,,,,,0,0,,e404141edc672148bb9312a86480601f1210d14a2fa39ffbe522ba78ef4689da
m6a_v3_formal_s3_seed630302,S3,630302,0,state_only_risk_roi,medium,9,1,75,45,32990,32595,0,0.0,0,0,0,,,,,,,0,0,,9b40ffc9be227751aa31587998dd44a2fc259002f533332102042e5f0eebfa2c
m6a_v3_formal_s3_seed630302,S3,630302,0,state_only_risk_roi,high,9,1,95,65,33828,33433,0,0.0,0,0,0,,,,,,,0,0,,dd157864cd60403a3ac2da053be2778fa70f3ce4c76bd05b22d865f276b06dcc
m6a_v3_formal_s3_seed630302,S3,630302,0,command_conditioned_risk_roi,severe,9,1,35,5,31437,31033,0,0.0,0,0,0,,,,,,,0,0,,62af7a945eb09bad3435a946357b3b894627538cc81f4592c542e42a8f8f4924
m6a_v3_formal_s3_seed630302,S3,630302,0,command_conditioned_risk_roi,low,9,1,55,25,32282,31878,0,0.0,0,0,0,,,,,,,0,0,,e404141edc672148bb9312a86480601f1210d14a2fa39ffbe522ba78ef4689da
m6a_v3_formal_s3_seed630302,S3,630302,0,command_conditioned_risk_roi,medium,9,1,75,45,32999,32595,0,0.0,0,0,0,,,,,,,0,0,,9b40ffc9be227751aa31587998dd44a2fc259002f533332102042e5f0eebfa2c
m6a_v3_formal_s3_seed630302,S3,630302,0,command_conditioned_risk_roi,high,9,1,95,65,33837,33433,0,0.0,0,0,0,,,,,,,0,0,,dd157864cd60403a3ac2da053be2778fa70f3ce4c76bd05b22d865f276b06dcc
m6a_v3_formal_s3_seed630302,S3,630302,1,state_only_risk_roi,severe,10,1,35,5,31400,31003,0,0.0,0,0,0,,,,,,,0,0,,d287ee643e85c76215c128f2a8c62d8b213e0403cf3031a21aa8bd7843360f21
m6a_v3_formal_s3_seed630302,S3,630302,1,state_only_risk_roi,low,10,1,55,25,32299,31902,0,0.0,0,0,0,,,,,,,0,0,,3a5bbacf23763ba9dc9b46e07231518f078efdabec73132450a86363d47e9a73
m6a_v3_formal_s3_seed630302,S3,630302,1,state_only_risk_roi,medium,10,1,75,45,33003,32606,0,0.0,0,0,0,,,,,,,0,0,,70d881055f0325b1af263cd1d8edec0e5eff6c3ad35c5e047a4680a316374bf8
m6a_v3_formal_s3_seed630302,S3,630302,1,state_only_risk_roi,high,10,1,95,65,33862,33465,0,0.0,0,0,0,,,,,,,0,0,,63c3708ae25c98e8a993f1fb1d1297e32b470f640ea310345620d2500f06c035
m6a_v3_formal_s3_seed630302,S3,630302,1,command_conditioned_risk_roi,severe,11,1,35,5,31411,31003,0,0.0,0,0,0,,,,,,,0,0,,d287ee643e85c76215c128f2a8c62d8b213e0403cf3031a21aa8bd7843360f21
m6a_v3_formal_s3_seed630302,S3,630302,1,command_conditioned_risk_roi,low,11,1,55,25,32310,31902,0,0.0,0,0,0,,,,,,,0,0,,3a5bbacf23763ba9dc9b46e07231518f078efdabec73132450a86363d47e9a73
m6a_v3_formal_s3_seed630302,S3,630302,1,command_conditioned_risk_roi,medium,11,1,75,45,33014,32606,0,0.0,0,0,0,,,,,,,0,0,,70d881055f0325b1af263cd1d8edec0e5eff6c3ad35c5e047a4680a316374bf8
m6a_v3_formal_s3_seed630302,S3,630302,1,command_conditioned_risk_roi,high,11,1,95,65,33873,33465,0,0.0,0,0,0,,,,,,,0,0,,63c3708ae25c98e8a993f1fb1d1297e32b470f640ea310345620d2500f06c035
m6a_v3_formal_s3_seed630302,S3,630302,2,state_only_risk_roi,severe,9,1,35,5,31416,31021,19431,0.6263821282357113,11040,79,79,0.05063291139240506,0.05063291139240506,163.22647946859902,26.00289747171518,626.1729957805907,20.16386026485703,1,1,1.0,9789c60dac904ffb3ae75bd0bbf61c3dde700e0ed5bf105f17732263fc662e77
m6a_v3_formal_s3_seed630302,S3,630302,2,state_only_risk_roi,low,9,1,55,25,31998,31603,19817,0.6270607220833465,11040,79,79,0.05063291139240506,0.05063291139240506,28.69423309178744,33.55285738979765,256.1054852320675,24.046614806403714,1,1,1.0,6c5ec518d350044cfcd1dfe506e13f6c1618fc3c84cfb78bb2a0751bb108585f
m6a_v3_formal_s3_seed630302,S3,630302,2,state_only_risk_roi,medium,9,1,95,65,32930,32535,20399,0.626986322422007,11040,79,79,0.05063291139240506,0.05063291139240506,7.599667874396135,39.32285747990916,64.05485232067511,30.06528326611194,1,1,1.0,4487a6b684969186a4897ef8abd9e5631089ad8c63c92289ece04cf63e92c774
m6a_v3_formal_s3_seed630302,S3,630302,2,state_only_risk_roi,high,9,1,95,65,32930,32535,20399,0.626986322422007,11040,79,79,0.05063291139240506,0.05063291139240506,7.599667874396135,39.32285747990916,64.05485232067511,30.06528326611194,1,1,1.0,4487a6b684969186a4897ef8abd9e5631089ad8c63c92289ece04cf63e92c774
m6a_v3_formal_s3_seed630302,S3,630302,2,command_conditioned_risk_roi,severe,13,2,35,5,31457,31045,19455,0.6266709615074891,11040,79,79,0.13924050632911392,0.13924050632911392,158.80552536231883,26.122147519920752,525.5443037974684,20.924710275945458,1,1,1.0,10c25821f11998543fd76e3a84503cb9fd5e440cd7e7e279b44447c97788fc69
m6a_v3_formal_s3_seed630302,S3,630302,2,command_conditioned_risk_roi,low,13,2,55,25,32039,31627,19841,0.6273437252980049,11040,79,79,0.13924050632911392,0.13924050632911392,28.022252415458937,33.655773201290884,221.1561181434599,24.68381402515258,1,1,1.0,26eec319159efbbd2c17bb0fd060a94eb72dd5f04982cd548fd8ac85d0440ca0
m6a_v3_formal_s3_seed630302,S3,630302,2,command_conditioned_risk_roi,medium,13,2,95,65,33044,32632,20496,0.6280951213532728,11040,79,79,0.13924050632911392,0.13924050632911392,7.315670289855072,39.48826236852386,55.78902953586498,30.665315540530685,1,1,1.0,979119f74c91a8508a2b3c57a10806f83a69e5d2b8bb829b00ae7649c6a40c64
m6a_v3_formal_s3_seed630302,S3,630302,2,command_conditioned_risk_roi,high,13,2,95,65,33044,32632,20496,0.6280951213532728,11040,79,79,0.13924050632911392,0.13924050632911392,7.315670289855072,39.48826236852386,55.78902953586498,30.665315540530685,1,1,1.0,979119f74c91a8508a2b3c57a10806f83a69e5d2b8bb829b00ae7649c6a40c64
m6a_v3_formal_s3_seed630302,S3,630302,3,state_only_risk_roi,severe,7,1,35,5,31375,30984,11592,0.37412858249419056,6360,6,0,0.0,,211.00796645702306,24.887815087786834,,,0,0,,d1616da72a4a9abe1325d9cc142a88a3d3f4e19ccdbf3e421c8390b6e861f96d
m6a_v3_formal_s3_seed630302,S3,630302,3,state_only_risk_roi,low,7,1,55,25,31998,31607,11770,0.3723858638909102,6360,6,0,0.0,,9.387526205450733,38.405291985130205,,,0,0,,fd91cb2451b82c3296ec12d402133276a906a3a90319fa183ac58958ff276749
m6a_v3_formal_s3_seed630302,S3,630302,3,state_only_risk_roi,medium,7,1,95,65,33114,32723,11991,0.3664395073801302,6360,6,0,0.0,,2.1346960167714886,44.83744321149989,,,0,0,,4d8353d0a43e09081a9d76e3b141a3ed8f2adb260fbf2edcfb1fc9a5df6ea540
m6a_v3_formal_s3_seed630302,S3,630302,3,state_only_risk_roi,high,7,1,95,65,33114,32723,11991,0.3664395073801302,6360,6,0,0.0,,2.1346960167714886,44.83744321149989,,,0,0,,4d8353d0a43e09081a9d76e3b141a3ed8f2adb260fbf2edcfb1fc9a5df6ea540
m6a_v3_formal_s3_seed630302,S3,630302,3,command_conditioned_risk_roi,severe,11,1,35,5,31392,30984,11592,0.37412858249419056,6360,6,0,0.0,,211.00796645702306,24.887815087786834,,,0,0,,d1616da72a4a9abe1325d9cc142a88a3d3f4e19ccdbf3e421c8390b6e861f96d
m6a_v3_formal_s3_seed630302,S3,630302,3,command_conditioned_risk_roi,low,11,1,55,25,32015,31607,11770,0.3723858638909102,6360,6,0,0.0,,9.387526205450733,38.405291985130205,,,0,0,,fd91cb2451b82c3296ec12d402133276a906a3a90319fa183ac58958ff276749
m6a_v3_formal_s3_seed630302,S3,630302,3,command_conditioned_risk_roi,medium,11,1,95,65,33131,32723,11991,0.3664395073801302,6360,6,0,0.0,,2.1346960167714886,44.83744321149989,,,0,0,,4d8353d0a43e09081a9d76e3b141a3ed8f2adb260fbf2edcfb1fc9a5df6ea540
m6a_v3_formal_s3_seed630302,S3,630302,3,command_conditioned_risk_roi,high,11,1,95,65,33131,32723,11991,0.3664395073801302,6360,6,0,0.0,,2.1346960167714886,44.83744321149989,,,0,0,,4d8353d0a43e09081a9d76e3b141a3ed8f2adb260fbf2edcfb1fc9a5df6ea540
m6a_v3_formal_s3_seed630303,S3,630303,0,state_only_risk_roi,severe,9,1,35,5,31429,31034,0,0.0,0,0,0,,,,,,,0,0,,100f2825ae763437b2cabf06c33caf90361cb752f46218d1a63974a07611c5e1
